id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8663370060,2014-10-09T00:00:00Z,349000,3,2.25,1640,7261,2,0,0,3,7,1640,0,1989,0,98034,47.7192,-122.176,1640,6789
4027701291,2014-08-20T00:00:00Z,550000,4,3,2760,13113,1,0,0,4,8,1760,1000,1974,0,98028,47.7669,-122.268,1900,13113
2624079010,2015-04-29T00:00:00Z,750000,5,3.5,2990,212137,2,0,0,3,8,2450,540,1994,0,98024,47.5298,-121.887,1060,69260
3389900965,2014-08-27T00:00:00Z,625000,3,2.5,2330,3141,2,0,0,3,8,2330,0,2003,0,98116,47.5622,-122.392,1980,5265
2591010040,2014-11-10T00:00:00Z,468000,2,1.75,1250,7029,1,0,0,4,7,1250,0,1986,0,98033,47.693600000000004,-122.186,1680,8470
6620400400,2014-08-13T00:00:00Z,309950,1,1,1120,11800,1.5,0,0,3,7,1120,0,1950,0,98168,47.5123,-122.331,2330,9290
4006000571,2015-03-12T00:00:00Z,183750,5,2.75,1650,5453,1,0,0,3,7,1650,0,1970,0,98118,47.5293,-122.285,1670,5885
7663700772,2015-02-18T00:00:00Z,370000,4,2,2020,8100,1.5,0,0,4,7,1160,860,1946,0,98125,47.7307,-122.297,1840,8680
6788203060,2014-10-10T00:00:00Z,690000,3,2.75,2480,3240,1.5,0,0,3,9,1890,590,1929,0,98112,47.6399,-122.311,2160,3240
7574910220,2014-07-31T00:00:00Z,795000,4,2.5,2920,32219,2,0,0,5,10,2920,0,1995,0,98077,47.7439,-122.041,3420,37206
5538300460,2014-12-10T00:00:00Z,465000,5,1.5,1830,9000,1,0,2,3,7,1030,800,1955,0,98155,47.7488,-122.292,2610,11175
1787270090,2015-02-25T00:00:00Z,299800,4,2.5,2410,4708,2,0,0,3,8,2410,0,2002,0,98092,47.3229,-122.182,2517,5290
2767603165,2015-01-22T00:00:00Z,500000,4,2,1980,4500,2,0,0,4,7,1980,0,1910,0,98107,47.6728,-122.379,1550,2541
2391600165,2014-06-17T00:00:00Z,475000,3,2.25,2280,5750,1,0,1,4,7,1150,1130,1985,0,98116,47.5641,-122.393,1500,5060
0148000705,2015-03-05T00:00:00Z,900000,4,3.5,3070,4440,2,0,0,3,9,2030,1040,1922,2007,98116,47.5732,-122.411,1780,4800
0263000006,2014-12-16T00:00:00Z,375000,3,2.5,1530,1131,3,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1445
2771603314,2015-04-16T00:00:00Z,475000,2,2.25,1060,925,2,0,0,3,8,980,80,2006,0,98199,47.6386,-122.388,1020,4000
1431400070,2015-02-05T00:00:00Z,215000,3,1,1060,7900,1,0,0,3,7,1060,0,1961,2001,98058,47.4604,-122.18,1310,7900
3348401490,2014-06-30T00:00:00Z,265000,2,2,1860,10856,1,0,0,3,8,1260,600,1952,0,98178,47.4989,-122.265,1250,10008
2619950110,2014-06-24T00:00:00Z,415000,3,2.5,2280,6031,2,0,0,3,8,2280,0,2011,0,98019,47.7322,-121.966,2430,7200
6031400013,2014-06-16T00:00:00Z,150000,3,1.5,1230,8056,1,0,0,4,6,1230,0,1949,0,98168,47.4878,-122.314,850,6714
0723049158,2015-03-13T00:00:00Z,135000,4,1,1460,18599,1.5,0,0,3,5,1460,0,1940,0,98146,47.5006,-122.351,1320,8100
5468780020,2015-03-26T00:00:00Z,330000,4,2.5,2210,5929,2,0,0,3,8,2210,0,2004,0,98042,47.35,-122.139,2200,5901
8857640040,2015-04-10T00:00:00Z,425000,4,2.5,2400,6053,2,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519
4178300040,2015-02-19T00:00:00Z,841000,4,2.5,3080,13870,2,0,0,4,9,3080,0,1981,0,98007,47.6197,-122.149,2920,12221
1950900245,2014-12-26T00:00:00Z,123300,3,1,1150,8050,1.5,0,0,4,7,1150,0,1956,0,98032,47.374,-122.296,1360,8050
1138010520,2014-06-01T00:00:00Z,459000,3,1.75,1620,7330,1,0,0,4,7,1090,530,1974,0,98034,47.7148,-122.213,1380,7191
3649100276,2014-06-09T00:00:00Z,368000,3,1.75,1710,10800,1,0,0,4,7,1710,0,1958,0,98028,47.7391,-122.241,1890,10800
0732000160,2015-04-29T00:00:00Z,330000,2,1,790,9784,1,0,0,3,6,790,0,1932,0,98155,47.7634,-122.284,2350,10102
7830800473,2015-01-14T00:00:00Z,333500,3,2.5,2196,7475,2,0,0,3,8,2196,0,2006,0,98030,47.3803,-122.204,1860,6755
8562791010,2014-07-07T00:00:00Z,593000,3,2.75,1830,1850,2,0,0,3,10,1690,140,2011,0,98027,47.5307,-122.074,2310,2680
0643000110,2015-03-25T00:00:00Z,247500,3,1,1660,11060,1,0,0,4,7,1110,550,1962,0,98003,47.3311,-122.326,1890,11060
2523089097,2014-10-29T00:00:00Z,524500,3,1.5,3430,264844,1,0,2,3,7,2230,1200,1988,0,98045,47.4476,-121.723,1660,145926
1245002391,2014-10-22T00:00:00Z,1400000,5,4.25,4230,6907,2,0,0,3,10,3450,780,2008,0,98033,47.6866,-122.205,2650,8076
0597000195,2015-02-03T00:00:00Z,527200,3,1.75,1460,4000,1,0,2,4,7,730,730,1929,0,98144,47.5768,-122.307,1360,4000
0235000075,2014-07-18T00:00:00Z,531000,5,2.75,2540,5022,1,0,0,4,8,1540,1000,1955,0,98108,47.5593,-122.3,2510,5182
5631500505,2014-06-16T00:00:00Z,576000,4,2.5,2440,28405,2,0,0,3,8,2440,0,2002,0,98028,47.7386,-122.238,2480,11429
4345000170,2015-05-04T00:00:00Z,210000,3,2.75,1320,15236,1,0,0,3,7,880,440,1995,0,98030,47.365,-122.184,1490,8351
2095500120,2014-07-18T00:00:00Z,350000,4,2.5,2380,6124,2,0,0,3,8,2380,0,1997,0,98030,47.3662,-122.175,2170,6097
6117500430,2014-08-19T00:00:00Z,925000,5,3.5,4050,13495,1,0,2,4,9,2230,1820,1988,0,98166,47.4384,-122.352,3210,13495
4078300024,2014-07-25T00:00:00Z,590000,4,2.75,2160,4205,1,0,3,3,7,1080,1080,1969,0,98125,47.7081,-122.276,2450,6014
8822901175,2014-12-29T00:00:00Z,345000,3,3.5,1320,1161,3,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161
2021200058,2015-04-23T00:00:00Z,785000,3,2.75,2310,5200,1,0,0,4,7,1520,790,1940,0,98199,47.6357,-122.397,2310,5200
5459000240,2014-06-04T00:00:00Z,785000,3,1.75,1670,9600,1,0,0,5,8,1670,0,1961,0,98040,47.5754,-122.233,1900,9600
8029520240,2014-10-10T00:00:00Z,475000,4,3.5,3660,14401,2,0,0,3,10,2660,1000,1994,0,98023,47.3076,-122.396,2780,10653
8712100350,2014-09-09T00:00:00Z,1350000,4,3.25,3030,5164,1.5,0,0,5,9,2700,330,1925,0,98112,47.6394,-122.299,1890,4415
2064800890,2015-04-15T00:00:00Z,422500,3,1,1270,8920,1,0,0,5,7,1270,0,1969,0,98056,47.534,-122.172,1590,8589
6450301530,2014-10-16T00:00:00Z,381800,4,2,1530,5250,1,0,0,3,7,1110,420,1981,0,98133,47.7336,-122.339,1100,5250
7625702350,2014-05-23T00:00:00Z,515000,2,1,1680,6500,1,0,0,4,7,1140,540,1941,0,98136,47.55,-122.388,1610,6500
3323059027,2014-05-28T00:00:00Z,326000,3,2.75,1720,28000,1,0,0,4,7,1720,0,1958,0,98058,47.4375,-122.176,2000,41817
5230300280,2014-05-15T00:00:00Z,270000,3,1,1010,9514,1,0,0,3,7,1010,0,1969,0,98059,47.4936,-122.105,1010,9514
1823069213,2014-05-05T00:00:00Z,249950,3,2,1550,15040,1,0,0,4,6,1550,0,1958,0,98059,47.4873,-122.099,1510,41416
6648150040,2014-05-13T00:00:00Z,1680000,5,3.25,4860,23723,2,0,2,4,11,3820,1040,1989,0,98040,47.5767,-122.215,4040,13860
7227800040,2014-06-04T00:00:00Z,190000,5,2,1750,10284,1,0,0,4,5,1750,0,1943,0,98056,47.5094,-122.182,1560,9010
9284802045,2014-06-30T00:00:00Z,345000,2,1,970,5750,1,0,0,4,6,970,0,1932,0,98126,47.5518,-122.37,1650,8625
0624100010,2014-12-08T00:00:00Z,645000,3,2.5,2930,19900,1.5,0,0,3,9,2930,0,1983,0,98077,47.7234,-122.066,3160,20492
7987400475,2015-04-17T00:00:00Z,745000,5,3,2400,10126,2,0,3,3,8,2400,0,1981,0,98126,47.5726,-122.373,2250,3946
6204410150,2015-04-14T00:00:00Z,525000,4,2.25,2660,7957,1,0,0,4,8,1750,910,1977,0,98011,47.7351,-122.199,1890,8250
6021503570,2014-09-18T00:00:00Z,525000,2,1,880,4000,1,0,0,3,7,880,0,1940,0,98117,47.6847,-122.387,1310,4000
3905050280,2014-08-19T00:00:00Z,533000,3,2.5,2060,4812,2,0,0,3,8,2060,0,1990,0,98029,47.5793,-122.002,1930,5264
8651200040,2014-08-14T00:00:00Z,950000,4,2.5,2790,15653,2,0,0,4,10,2790,0,1964,0,98040,47.5477,-122.215,3520,15653
7851980100,2014-06-05T00:00:00Z,1075000,5,4.75,5180,17811,2,0,2,3,11,4070,1110,2001,0,98065,47.5405,-121.868,3960,15103
2695600005,2014-06-20T00:00:00Z,325000,2,1,840,4239,1,0,0,3,7,840,0,1948,0,98126,47.5319,-122.382,1120,4494
5101404351,2014-07-02T00:00:00Z,550000,4,2.75,2160,5005,1,0,0,3,7,1430,730,1987,0,98115,47.6971,-122.302,1770,5326
9826701320,2014-07-01T00:00:00Z,485000,4,1.75,1430,4096,2,0,0,3,7,1430,0,1900,0,98122,47.604,-122.306,1640,3377
1545803390,2014-11-11T00:00:00Z,252000,3,2.5,1680,8284,2,0,0,3,7,1680,0,1989,0,98038,47.3609,-122.048,1550,8284
6073200075,2014-07-30T00:00:00Z,625000,3,1.75,1600,9135,1,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,1580,9800
3449000010,2015-03-12T00:00:00Z,294570,3,1,1140,8400,1,0,0,4,7,1140,0,1960,0,98059,47.5022,-122.144,1400,9000
2600100370,2015-02-11T00:00:00Z,723000,4,2,2790,8793,1,0,0,4,8,1640,1150,1977,0,98006,47.5509,-122.16,2400,9286
7434500127,2014-08-12T00:00:00Z,527000,3,2.25,2240,6450,1,0,0,3,7,1440,800,1979,0,98125,47.7034,-122.315,1390,6450
0109200390,2014-08-20T00:00:00Z,245000,3,1.75,1480,3900,1,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956
5057100090,2015-05-05T00:00:00Z,459950,5,2.75,3078,6371,2,0,0,3,9,3078,0,2014,0,98042,47.3587,-122.163,1979,19030
9297300740,2014-11-18T00:00:00Z,643500,6,5.25,3600,3960,2,0,0,3,7,2400,1200,1971,0,98126,47.5656,-122.372,1450,4600
3342103281,2014-10-20T00:00:00Z,500000,4,1,1160,20100,1,0,0,4,6,820,340,1913,0,98056,47.5175,-122.201,1670,10200
3629830250,2014-12-22T00:00:00Z,637500,4,3,2320,4468,2,0,0,3,8,2160,160,1999,0,98029,47.546,-122.009,2330,3541
4131500140,2015-02-12T00:00:00Z,175000,5,1.75,1680,8400,1,0,0,4,7,1680,0,1979,0,98003,47.3035,-122.307,1800,8550
4083305633,2014-07-22T00:00:00Z,615000,3,3.25,1470,1152,3,0,0,3,8,1470,0,2003,0,98103,47.6516,-122.337,1470,1506
8075400530,2014-06-27T00:00:00Z,234000,4,1,1390,18000,1,0,0,3,7,1390,0,1955,2013,98032,47.3885,-122.284,1390,18000
8122101146,2014-09-29T00:00:00Z,320000,2,1,710,5200,1,0,2,4,6,710,0,1942,0,98126,47.5376,-122.371,1610,5200
0518500610,2014-06-16T00:00:00Z,798800,3,2.75,2670,3738,1,0,0,3,10,1720,950,2013,0,98056,47.5299,-122.203,2610,3734
2923049372,2014-05-06T00:00:00Z,362000,3,2.25,1640,14374,1,0,0,4,7,1140,500,1963,0,98148,47.4476,-122.332,2020,10500
8691400600,2014-12-08T00:00:00Z,750000,4,2.5,3290,7538,2,0,0,3,9,3290,0,2004,0,98075,47.598,-121.972,3450,7538
7853420450,2014-05-19T00:00:00Z,575000,4,2.5,2500,4945,2,0,0,3,9,2500,0,2013,0,98065,47.5185,-121.885,2760,6000
9542850290,2014-08-25T00:00:00Z,710000,4,2.5,2630,8580,1,0,0,4,9,1700,930,1977,0,98005,47.5916,-122.166,2430,10240
7893802670,2015-04-24T00:00:00Z,279900,3,3.25,2240,5000,2,0,0,3,9,1540,700,1989,0,98198,47.4114,-122.334,1800,7500
5127000470,2015-03-05T00:00:00Z,292000,3,2.25,1780,9720,1,0,0,3,8,1280,500,1981,0,98059,47.4762,-122.156,1710,9790
7011201475,2014-05-27T00:00:00Z,780000,3,3,2520,2152,1.5,0,0,3,8,1560,960,1925,2006,98119,47.6363,-122.371,1140,2152
1328330510,2014-09-09T00:00:00Z,344950,3,1.75,1870,7500,1,0,0,5,8,1320,550,1978,0,98058,47.4428,-122.134,1870,7275
1443550020,2015-05-06T00:00:00Z,570000,4,2.5,2640,11816,2,0,0,3,8,2640,0,1999,0,98019,47.733,-121.968,2400,11816
1982200430,2014-06-12T00:00:00Z,560000,4,1.75,1880,3880,1.5,0,0,4,7,1090,790,1944,0,98107,47.6635,-122.362,1390,3880
2161400060,2014-11-14T00:00:00Z,338900,3,2.25,1936,9495,1,0,0,3,8,1936,0,2013,0,98030,47.3714,-122.197,1410,12770
6908200080,2014-06-16T00:00:00Z,667000,3,1.5,1720,8100,2,0,0,3,8,1720,0,1907,0,98107,47.6746,-122.4,2210,8100
3630200080,2014-08-07T00:00:00Z,775000,4,3.5,3390,3960,2,0,0,3,10,3390,0,2008,0,98027,47.5406,-121.995,2990,3400
6821101732,2015-02-19T00:00:00Z,550000,3,2.25,1230,875,3,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664
5104511730,2015-04-09T00:00:00Z,549950,4,2.5,3780,6800,2,0,0,3,8,3780,0,2004,0,98038,47.3526,-122.012,3640,7326
3319500299,2014-08-06T00:00:00Z,304000,2,1.5,950,676,2,0,0,3,7,850,100,2003,0,98144,47.6005,-122.306,950,1280
0034001765,2015-03-25T00:00:00Z,699950,3,3.25,2230,5460,1,0,1,4,8,1430,800,1977,0,98136,47.53,-122.388,2070,5600
7950302150,2015-04-10T00:00:00Z,385000,1,1,660,3570,1,0,0,3,6,660,0,1906,0,98118,47.5659,-122.284,1520,4080
7504400400,2014-10-29T00:00:00Z,630000,4,2.5,3220,14463,2,0,0,3,8,3220,0,1978,0,98074,47.6261,-122.047,2550,12109
0098000150,2015-01-02T00:00:00Z,1465000,4,4,4930,22093,2,0,3,3,12,4930,0,2004,0,98075,47.5874,-121.965,4630,18889
0293610040,2015-02-10T00:00:00Z,600000,4,2.75,2950,5803,2,0,0,3,9,2950,0,2007,0,98028,47.7368,-122.231,2940,5803
1022059123,2014-12-26T00:00:00Z,250000,6,2.5,2590,10890,1,0,0,4,7,1340,1250,1970,0,98042,47.4126,-122.165,2474,10454
5561000920,2014-05-02T00:00:00Z,630000,4,2.75,2710,37277,2,0,0,3,9,2710,0,2000,0,98027,47.4634,-121.987,2390,39299
2592400400,2014-10-14T00:00:00Z,370000,3,1.75,1160,8774,1,0,0,3,7,1160,0,1972,0,98034,47.7159,-122.165,1990,7908
7215730310,2014-07-14T00:00:00Z,726000,5,3,2970,10335,2,0,0,3,9,2970,0,2000,0,98075,47.598,-122.019,2970,10335
1038000040,2014-06-05T00:00:00Z,499950,3,2.5,2370,12753,2,0,0,3,7,2370,0,2001,0,98019,47.7359,-121.984,2280,16808
5525400530,2015-04-23T00:00:00Z,706000,5,2.5,2890,15891,2,0,0,3,9,2890,0,1990,0,98059,47.5286,-122.16,2590,10556
4139500200,2015-03-05T00:00:00Z,1380000,6,4.5,5740,10312,2,0,2,3,11,3610,2130,2000,0,98006,47.5533,-122.11,4350,11917
6788201440,2015-04-07T00:00:00Z,855000,5,1.5,1930,4500,1.5,0,0,3,8,1930,0,1929,0,98112,47.6401,-122.303,2083,4500
0191100140,2015-03-16T00:00:00Z,1060000,4,2.5,2250,10160,2,0,0,5,8,2250,0,1967,0,98040,47.5645,-122.219,2660,10125
8078440140,2014-10-09T00:00:00Z,546500,3,2.5,2130,7199,2,0,0,3,8,2130,0,1990,0,98074,47.6331,-122.027,1890,7546
9530101670,2014-06-23T00:00:00Z,525000,2,1,1080,3500,1,0,3,3,7,1080,0,1924,0,98103,47.6667,-122.356,1790,4000
5468730030,2014-08-22T00:00:00Z,265000,3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316
3630080070,2014-07-10T00:00:00Z,348000,3,2.5,1500,2255,2,0,0,3,7,1500,0,2005,0,98029,47.5538,-121.997,1440,2040
7972601995,2014-06-16T00:00:00Z,245000,2,1,1200,4880,1,0,0,3,6,980,220,1943,0,98106,47.5276,-122.346,1040,4880
6064800710,2014-10-02T00:00:00Z,315000,3,2.5,1570,2865,2,0,0,3,7,1570,0,2003,0,98118,47.5412,-122.288,1610,2582
7345200650,2014-12-31T00:00:00Z,219200,3,2,1680,7000,1.5,0,0,4,7,1680,0,1968,0,98002,47.2775,-122.203,1540,7480
1623089039,2014-12-17T00:00:00Z,275000,2,1,900,57063,1,0,0,4,6,900,0,1938,0,98045,47.4735,-121.786,1440,268765
6117502455,2014-05-13T00:00:00Z,375000,3,1,1190,9486,1,0,0,4,7,1190,0,1953,0,98166,47.4319,-122.339,2100,10400
9417400215,2014-07-31T00:00:00Z,363000,2,1,820,4880,1,0,0,4,6,820,0,1925,0,98136,47.5483,-122.394,1320,4880
4122500095,2015-04-13T00:00:00Z,1050000,5,2.75,2520,18625,1,0,0,3,8,1660,860,1959,0,98004,47.6409,-122.207,3000,16624
7203600745,2014-10-14T00:00:00Z,550000,3,2.75,2330,4780,2,0,3,3,8,1730,600,1930,1988,98198,47.3459,-122.326,1100,5336
6205500580,2014-12-10T00:00:00Z,530000,3,2.5,2640,13775,1,0,0,3,8,1550,1090,1978,0,98005,47.5875,-122.177,2120,12432
3034200543,2014-12-29T00:00:00Z,500000,3,2.25,2210,7916,2,0,0,3,8,2210,0,1978,0,98133,47.7175,-122.339,1450,7955
7831800110,2015-01-15T00:00:00Z,215000,3,1,1210,7175,1,0,0,3,7,1210,0,1918,0,98106,47.5339,-122.356,1640,5850
9412700160,2014-08-14T00:00:00Z,255000,3,2.25,1830,7770,1,0,0,4,7,1400,430,1977,0,98042,47.3925,-122.161,1960,7272
3822200105,2014-09-23T00:00:00Z,380000,4,1.75,2030,12518,1,0,0,3,8,1610,420,1950,0,98125,47.7278,-122.297,1650,7872
2114700090,2015-03-01T00:00:00Z,151000,2,0.75,720,5040,1,0,0,3,4,720,0,1949,0,98106,47.5323,-122.347,1290,4120
6600060140,2015-03-23T00:00:00Z,392000,4,2.5,2130,4000,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.362,1830,7217
5702380630,2015-01-14T00:00:00Z,235000,3,2.25,1670,7606,2,0,0,3,7,1670,0,1990,0,98022,47.1949,-121.982,1670,7433
8835210480,2014-07-10T00:00:00Z,336500,3,2.25,1420,3433,2,0,0,4,7,1420,0,1981,0,98034,47.7245,-122.163,1150,3432
1084000107,2014-12-02T00:00:00Z,1265000,4,2.25,2870,6000,1,0,0,5,8,1730,1140,1951,0,98112,47.6362,-122.282,2370,5500
1725800280,2014-06-16T00:00:00Z,373000,3,1,1770,5720,1.5,0,0,4,7,1140,630,1926,0,98126,47.5546,-122.377,1500,4406
7893801862,2014-08-11T00:00:00Z,379260,3,2.5,1730,7202,1,0,0,3,7,1330,400,1991,0,98198,47.4099,-122.329,2100,8125
8732300060,2014-05-12T00:00:00Z,850000,4,1.75,2350,11914,1,0,0,4,8,2350,0,1961,0,98040,47.5392,-122.228,2240,10706
2426049125,2014-11-14T00:00:00Z,488000,4,2.25,2500,10890,1,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,2500,7467
2979800520,2014-06-03T00:00:00Z,605000,5,2.75,2740,5616,1.5,0,0,5,7,1670,1070,1925,0,98115,47.6866,-122.317,1600,4592
6141100330,2014-06-12T00:00:00Z,440000,3,1,1710,6556,1.5,0,0,4,7,1200,510,1926,0,98133,47.7185,-122.354,1410,6563
2870000040,2014-11-10T00:00:00Z,145000,2,1,800,8125,1,0,0,3,6,800,0,1964,0,98033,47.6836,-122.174,2390,8125
0326049024,2015-04-10T00:00:00Z,603000,4,2.25,2370,11310,1,0,0,3,8,1550,820,1968,0,98155,47.7684,-122.289,1890,8621
1121039059,2014-05-22T00:00:00Z,503000,2,1.75,2860,59612,1,1,4,3,8,1510,1350,1948,2003,98023,47.3276,-122.389,2720,59612
0985001321,2014-12-17T00:00:00Z,291000,4,1,1590,24330,1.5,0,0,3,6,1140,450,1942,0,98168,47.4906,-122.309,1000,16228
9348700490,2015-04-10T00:00:00Z,899000,4,2.5,3540,9349,2,0,0,3,10,3540,0,2003,0,98052,47.7046,-122.107,3280,7546
2526059076,2015-02-25T00:00:00Z,735000,6,2.75,3360,84506,1,0,0,5,7,2040,1320,1962,0,98052,47.715,-122.121,2190,43124
5153200358,2014-10-29T00:00:00Z,240000,5,1.75,2460,16000,1,0,0,3,7,1230,1230,1957,0,98023,47.3305,-122.351,1990,16000
5201000030,2015-03-23T00:00:00Z,597000,4,2.5,2370,41338,2,0,0,3,8,2370,0,1995,0,98077,47.7379,-122.052,2340,46661
0415100085,2015-02-17T00:00:00Z,350000,3,1,1050,8583,1,0,0,5,6,1050,0,1955,0,98133,47.7451,-122.339,1460,7351
8802400415,2014-06-25T00:00:00Z,205000,3,1,1050,8498,1,0,0,3,7,1050,0,1958,0,98031,47.4038,-122.203,1340,8498
3438501862,2014-05-13T00:00:00Z,330000,3,2.5,1450,5008,1,0,0,3,7,840,610,2007,0,98106,47.5435,-122.357,2120,5019
9828702588,2015-03-11T00:00:00Z,906000,3,2.5,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,1450,1441
1270000040,2014-07-16T00:00:00Z,520000,2,1,1360,22508,1,0,0,3,7,1360,0,1932,0,98034,47.7101,-122.226,2830,12600
3616600003,2015-03-02T00:00:00Z,1680000,3,2.5,4090,16972,2,0,2,3,11,3590,500,2007,0,98177,47.7258,-122.37,3740,16972
8682320320,2014-09-16T00:00:00Z,485000,2,2,1510,3961,1,0,0,3,8,1510,0,2010,0,98053,47.709,-122.018,1510,3962
1211000280,2015-05-04T00:00:00Z,295000,2,1,750,4500,1,0,0,3,6,750,0,1945,0,98122,47.607,-122.297,1540,4000
0627300195,2015-03-03T00:00:00Z,750000,5,2.5,3240,9960,1,0,1,3,8,2020,1220,1958,0,98008,47.5858,-122.112,2730,10400
0304100010,2014-12-09T00:00:00Z,269500,4,2.25,1700,7056,2,0,0,3,7,1700,0,1999,0,98001,47.3385,-122.262,1650,6025
7298040310,2014-05-23T00:00:00Z,556000,5,2.5,3840,16905,2,0,0,3,11,3840,0,1991,0,98023,47.2996,-122.342,3270,12133
2423020260,2014-08-14T00:00:00Z,461000,3,2.25,1850,7923,1,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420
9238450160,2015-04-28T00:00:00Z,389000,3,1,1280,9630,1,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1300,9453
6450303235,2014-08-18T00:00:00Z,269000,3,1.5,1320,2625,2,0,0,3,7,1320,0,1986,0,98133,47.7316,-122.338,1230,5250
5166700050,2015-02-11T00:00:00Z,600000,5,2.25,2760,6350,1,0,0,3,7,1380,1380,1958,0,98126,47.5561,-122.379,2060,6342
6929602605,2015-02-03T00:00:00Z,205000,3,1.75,1200,8631,1,0,0,3,7,1200,0,1959,0,98198,47.3864,-122.308,1564,8115
1755700090,2014-08-01T00:00:00Z,405000,3,2.25,1590,7267,1,0,0,4,7,1100,490,1976,0,98133,47.7457,-122.332,2060,8336
2224700136,2015-01-22T00:00:00Z,315000,4,1,1300,8400,1.5,0,0,4,7,1300,0,1953,0,98133,47.7612,-122.332,1330,8400
7139800020,2014-10-16T00:00:00Z,369000,3,1.5,2110,5195,1,0,0,3,7,1210,900,1959,0,98118,47.5283,-122.286,1950,5195
8917100180,2014-06-04T00:00:00Z,583000,6,2.75,2630,16411,1,0,0,4,8,1650,980,1974,0,98052,47.6309,-122.093,2250,12255
5351200265,2014-09-11T00:00:00Z,1265000,4,3.25,3640,3604,2,0,2,5,9,1960,1680,1913,0,98122,47.6145,-122.284,1940,4600
4140900050,2015-01-26T00:00:00Z,440000,4,1.75,2180,10200,1,0,2,3,8,2000,180,1966,0,98028,47.7638,-122.27,2590,10445
4178500580,2015-05-05T00:00:00Z,339950,4,2.25,2200,7150,2,0,0,4,7,2200,0,1990,0,98042,47.3595,-122.089,1740,7150
7247000035,2014-05-20T00:00:00Z,210000,4,1.75,2180,28710,1,0,0,3,8,1180,1000,1950,0,98198,47.405,-122.288,2180,28710
9521101315,2015-05-01T00:00:00Z,600000,3,1,1310,5000,1.5,0,0,3,7,1310,0,1906,0,98103,47.6624,-122.347,1530,4800
6021501535,2014-07-25T00:00:00Z,430000,3,1.5,1580,5000,1,0,0,3,8,1290,290,1939,0,98117,47.687,-122.386,1570,4500
1324039110,2014-11-26T00:00:00Z,750000,4,3.5,3050,7020,2,0,3,3,9,2050,1000,1984,0,98126,47.571,-122.374,2170,5900
7202270570,2014-07-14T00:00:00Z,559950,3,2.5,2120,4310,2,0,0,3,7,2120,0,2001,0,98053,47.687,-122.037,2280,4380
5437600140,2015-01-10T00:00:00Z,325000,4,2.5,2240,5105,2,0,0,4,8,2240,0,2002,0,98042,47.3922,-122.165,1920,5288
4221900030,2015-05-01T00:00:00Z,682000,2,1,890,5000,1,0,0,3,7,890,0,1943,0,98105,47.6666,-122.279,1680,5000
6003500743,2014-05-19T00:00:00Z,640000,2,2.25,1540,958,3,0,0,3,9,1540,0,2007,0,98122,47.6179,-122.318,1410,958
9268850140,2014-11-17T00:00:00Z,288790,4,2,1390,745,3,0,0,3,7,1390,0,2008,0,98027,47.5401,-122.026,1390,942
4151800410,2014-10-31T00:00:00Z,1348000,5,3.25,3540,5971,1,0,2,3,10,2000,1540,2005,0,98033,47.6643,-122.202,2820,6029
2021200770,2014-09-09T00:00:00Z,895000,2,1.75,1700,3618,1,0,1,3,8,1260,440,1950,0,98199,47.6336,-122.397,2200,5000
3205500020,2015-04-08T00:00:00Z,352000,3,1.75,1260,7200,1,0,0,3,7,1260,0,1971,0,98034,47.7189,-122.178,1460,7200
3826000550,2015-04-14T00:00:00Z,245000,5,1.5,2000,8100,1.5,0,0,3,6,2000,0,1946,0,98168,47.4945,-122.304,960,9239
7660100236,2015-04-16T00:00:00Z,375000,3,2.5,1300,1362,2,0,0,3,8,880,420,2008,0,98144,47.5893,-122.317,1300,1251
6119700030,2015-05-08T00:00:00Z,699950,4,3.25,3674,12793,2,0,1,3,9,3674,0,1987,0,98166,47.4357,-122.343,3220,13100
3126049261,2015-03-16T00:00:00Z,259250,3,1,940,5904,1,0,0,3,6,940,0,1947,0,98103,47.699,-122.35,870,5728
1430800100,2015-01-16T00:00:00Z,356000,4,2,1600,12500,1,0,0,5,7,1600,0,1938,0,98166,47.4713,-122.355,1260,8306
3438500486,2014-10-16T00:00:00Z,413000,4,3.5,2380,5809,2,0,0,4,7,1750,630,1995,0,98106,47.5536,-122.359,1620,5775
2734100835,2015-03-03T00:00:00Z,90000,1,1,780,4000,1,0,0,3,5,780,0,1905,0,98108,47.5424,-122.321,1150,4000
0669000210,2014-07-16T00:00:00Z,1165000,3,2.5,2670,5000,2,0,3,5,9,2000,670,1942,1995,98144,47.5855,-122.292,2320,5000
