nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
3525.44,24638,2.83,0.67,94.31,2.14,5.61,14.54,26.59,11.34,5.17,24552,99.66,39067,90.08,1.23,46.04,13.71,2.6,11.44,43854,15766,16009,18653,21708,8391,10608,1239,5.05,1.66,8.25,27.88,3.76,75.78,21.81,22.21,11.99,31.02,9.04,25.5,11.73,10.39,3.25,83.06,82.12,93.21,80.89,69.28,75.88,181,1.12,870,17.82,22.18,33.1,40.57,0.63,0.78,1.17,1.43,93.42,0.96,4.9,3.75,2.83,3.01,2.32,78.3,1.85,29.97,3,379,95.83,73.59,0.53,27.18,1975,2.1,0.19,75300,88100,103100,27800,318,390,529,211,451,24.1,23,12.3,0,0,3.53,43.1,47.29,66.6,85.59,23.1,1065.7,2.96,0
3450.03,24967,2.69,16.95,80.88,0.94,1.53,15.86,30.25,14.99,6.79,24967,100,32779,88.36,1.26,38.74,16.91,4.07,14.94,38268,14101,14503,12498,16054,11606,9970,1640,6.69,4.07,14.66,17.61,4.98,72.75,16.61,21.05,13.55,23.43,11.29,30.3,15.37,13.39,3.15,72.52,69.27,83.5,71.28,76.46,80.56,612,3.4,468,5.34,11.97,14.32,15.81,0.1,0.22,0.27,0.3,94.53,1.12,5.06,3.62,2.65,2.87,2.29,67.4,2.44,40.89,3,1044,89.88,62.27,1.63,22.32,1969,3.21,0.18,49600,62500,77700,28100,268,328,392,124,391,24.6,17.2,11.5,0,0,1.87,57.3,49.65,77.57,86.23,15.3,1634.8,0.79,0
5011.24,90454,4.05,54.83,10.58,1.93,43.68,18.39,33.51,16.8,5.42,90454,100,24971,75.99,0.49,10.1,20.57,23.3,13.91,25699,7842,6065,9881,7329,5246,5097,24460,27.5,25.38,48.77,6.16,14.33,50.57,29.44,19.62,29.42,13.13,9.79,42.87,16.19,13.12,4.31,55.63,47.16,60.35,63.49,46.33,53.92,9449,12.5,24239,17.5,28.64,40.16,57.02,4.69,7.68,10.76,15.28,58.36,16.67,27.96,23.55,4.02,3.87,4.21,54.77,35.26,62.79,2,916,96.06,56.84,10.59,36.14,1955,8.07,1.27,86200,108000,133600,47400,371,477,586,215,549,34.8,27.1,13.2,39,82,26.8,48.01,54.33,91.3,92.7,10.5,8588.5,6.38,9.52
6244.58,31954,2.52,2.93,86.62,7.32,7.81,13.54,32.59,16.84,11.38,31954,100,34727,81.09,0.73,50.7,20.99,3.81,14.4,41126,18174,18930,12314,15393,13662,12534,1881,6.58,4.75,11.47,39.85,2.23,71.32,6.8,28.83,6.67,35.63,10.67,37.94,15.31,12.96,2.86,78.34,76.53,93.26,75.31,49.35,61.26,246,1.4,4700,26.3,35.38,41.28,46.55,3.87,5.2,6.07,6.85,79.91,2.65,3.24,1.96,2.26,2.36,2.2,37.39,4.25,66.36,2,804,94.04,35.76,0.62,10.2,1965,0.95,0.07,203200,266600,359500,156300,546,654,809,263,709,28.8,26.7,11.3,0,9,14.71,34.98,31.76,52.98,64.21,8.7,3667.8,2.65,0
2838.22,47358,2.83,0.34,98.58,0.91,0.61,13.62,23.89,11.09,8.8,47358,100,42095,84.17,0.3,54.46,22.89,3.08,17.74,46589,16717,16705,23833,13662,18323,10117,1351,2.87,3.22,14.04,22.32,3.86,68.96,28.78,19.46,12.05,30.01,6.86,24.03,9.55,8.25,3.21,85.81,84.67,95.15,82.24,59.52,70.42,134,0.4,1298,5.93,7.94,8.86,9.32,0.16,0.22,0.24,0.26,95.25,0.44,3.93,3.16,2.82,2.89,2.41,87.93,0.71,20.8,3,442,97.43,85.88,1.81,23.3,1969,0.77,0.2,68100,89800,118100,50000,403,470,542,139,558,24.5,19.6,12.3,0,0,2.74,74.38,57.1,81.13,93.6,27.7,1707.4,0.4,0
7150.73,68223,2.34,5.75,74.14,13.77,15.19,10.04,22.85,10.47,17.63,68223,100,35681,73.38,0.54,46.1,33.34,5.49,25.21,43260,17563,18275,17918,16703,15409,13156,3375,4.98,7.34,20.55,16.93,5.29,60.33,15.25,19.19,14.19,24.07,11.69,28.48,14.5,13.18,2.92,72.16,69.45,88.16,71.62,63.08,71.51,723,1.46,11718,11.7,19.24,29.95,38.85,2.01,3.3,5.14,6.67,75.81,3.99,4.44,2.83,2.33,2.47,2.13,62.07,5.19,56.73,2,1061,96.49,58.51,0.28,19.79,1956,1.73,0.25,161100,193700,238300,77200,503,608,719,216,650,26.7,24,11.7,17,5,17.18,54.37,55.58,84.61,91.77,13.6,5022.3,9.39,0
3295.26,14579,2.54,7.31,91.15,1.17,0.77,12.29,25.91,12.75,13.53,14579,100,32733,76.41,1.56,56.65,28.21,3.92,19.51,41694,15338,15552,11698,1695,19525,10128,1251,9,7.85,15.12,33.78,4.28,61.6,17.59,32.86,10.74,37.53,7.99,30.3,10.37,9.25,2.98,80.26,78.42,96.42,80.18,57.74,69.23,183,1.72,292,25,53.08,54.79,60.96,0.5,1.06,1.1,1.22,96.5,0.28,2.92,2.04,2.43,2.58,2.08,74.63,1.31,50.73,2,373,93.89,70.29,1.07,32.71,1958,1.74,0.56,47000,65100,91500,44500,281,356,409,128,435,25,19,12.7,0,0,2,64.89,51.66,81.05,87.93,9,1612.7,0.64,0
3500.34,15945,2.91,0.46,99.05,0.4,0.37,14.04,22.68,10.94,11.43,11131,69.81,33219,78.64,0.94,54.61,29.17,3.73,19.78,36886,13570,13614,3824,0,14722,3976,597,3.75,7.78,17.69,21.02,5.87,60.26,20.25,24.88,12.97,29.2,4.17,23.49,5.74,4.98,3.22,90.78,89.08,99.22,90.33,49.27,63.46,82,0.71,188,0,0,0,0,0,0,0,0,97.39,0.49,3.43,2.9,2.91,2.95,2.5,92.24,0.67,21.65,3,154,97.27,91,1.95,63.64,1966,0.22,0.37,52000,69900,93100,41100,221,288,364,143,382,22,19.4,12.7,0,0,1.18,88.92,73.39,86.03,96.98,31.4,507.3,0.62,0
2502.19,19208,2.49,3.14,95.48,1.06,0.53,13.88,24.42,13.06,16.87,19208,100,25223,67.62,1.1,44.11,35.57,8.89,20.4,32442,13420,13668,7089,27800,3396,3408,2512,13.87,14.3,28.26,23.72,6.43,51.66,14.74,29.13,13.25,29.87,9.78,23.93,13.93,12.11,2.9,72.29,70.54,77.01,81.97,55.45,63.79,191,1.13,240,27.92,35,37.08,55.42,0.35,0.44,0.46,0.69,97.18,0.26,2.17,1.49,2.35,2.46,2.16,67.19,1.09,44.84,3,562,93.21,64.23,0.89,37.19,1964,6.72,0.81,45300,64900,89900,44600,145,230,305,160,305,25.6,18.2,12.1,0,0,1.25,67.34,48.93,76.94,85.44,14,1375.9,0.18,0
2335.71,16392,3.11,1.59,96.96,1.3,0.5,17.02,22.02,10.85,5.52,16392,100,70287,88.78,1.65,67.16,12.66,1.63,11.63,74736,27417,27568,23433,0,20798,9536,227,1.39,0.72,4.95,54.34,3.1,66.76,13.89,28.41,2.79,51.44,3.38,21.3,6.17,4.82,3.29,92.24,90.37,96.53,93.44,49.59,56.24,46,0.45,487,23,27.52,34.7,41.48,0.68,0.82,1.03,1.23,96.58,0.44,3.35,3.01,3.09,3.12,2.74,93.74,0.21,5.93,4,238,95.68,92.93,0.42,26.05,1979,0,0,140900,179400,242500,101600,507,717,1001,494,807,28.2,21.1,11.8,0,0,2.97,41.87,47.37,55.72,73.85,30.1,544.6,0.45,0
3845.13,60110,2.51,2.18,93.98,2.84,3.15,11.46,21.5,10.78,18.84,60110,100,49642,75.2,0.8,67.47,35.33,3.78,21.73,60518,26943,27601,14532,14196,18908,15557,2103,3.63,5.83,12.68,46.63,3.96,60.22,11.37,33.34,6.06,45.54,5.17,28.73,8.81,7.19,2.96,83.38,82.81,94.15,80.71,61.15,71.63,460,1.04,7424,13.81,18.14,22.8,26.33,1.71,2.24,2.82,3.25,84.41,2.32,3.11,2.13,2.41,2.58,1.96,78.64,0.91,36.19,3,1105,95.58,73.68,0.36,23.35,1951,0.28,0.08,166100,203300,267100,101000,509,618,739,230,687,26.7,20.5,13.7,0,0,12.35,53.65,63.32,85.68,89.15,22.8,2639.6,4.26,4.07
5921.18,10511,2.76,11.97,74.43,0.29,31.59,14.73,25.5,11.69,13.39,0,0,21049,74.5,3.02,33.22,32.31,7.17,10.22,25904,11174,12548,5150,0,4803,8002,2275,22.09,22.7,40.64,12.4,8.12,57.2,15.27,21.57,21.1,17.42,8.84,25.24,11.14,10.07,3.29,74.23,68.94,82.62,74.2,60.66,67.14,175,1.87,407,12.04,13.27,26.54,39.56,0.47,0.51,1.03,1.53,71.16,4.49,6.5,4.79,2.73,2.66,2.83,60.48,7.94,49.96,3,331,91.99,61.97,4.53,57.4,1960,12.15,1.16,30100,47400,71300,41200,177,236,304,127,317,25.5,20.1,13.7,0,0,3.88,87.16,54.85,90.03,98.19,5.9,1777.9,0,0
2695.18,36175,2.69,0.13,97.43,2.19,1.31,11.41,20.66,10.44,16.74,36175,100,52817,79.78,0.42,72.91,33.95,2.31,18.81,61048,26150,26421,14000,25000,16946,13940,443,1.25,4.46,10.6,37.44,2.31,63.18,16.89,26.89,6.27,42.13,4.54,26.39,7.16,5.95,3.06,88.03,87.42,97.29,86.95,58.9,66.8,175,0.61,3812,5.9,8.32,12.88,17.65,0.62,0.88,1.36,1.86,85.59,1.41,3.79,2.91,2.63,2.74,1.88,90.89,0.63,30.52,3,355,97.43,87.26,0.85,27.89,1955,0.19,0.18,148400,185700,240200,91800,497,581,723,226,640,25.9,19.2,12.2,0,0,10.54,75.27,69.87,95.32,96.82,7.1,5089.3,10.3,0
3345.91,11656,2.59,1.74,86.14,4.52,19.56,12.72,27.75,13.06,11.21,0,0,28266,73.22,1.3,41.02,28.47,11.52,17.26,30861,12820,13378,7151,8564,11999,7604,1465,12.68,8.02,23.14,15.25,5.63,62.73,11.89,19.61,13.78,18.35,13.31,29.2,18.82,16.16,3.04,65.83,63.69,79.37,72.15,57.44,65.26,296,3.46,1085,16.5,26.82,39.08,41.38,1.54,2.5,3.64,3.85,83.13,3.28,5.9,4.13,2.58,2.45,2.69,44.32,8.83,67.98,2,433,91.24,46.63,0.92,21.94,1974,1.46,0,133000,171400,220600,87600,461,542,632,171,600,29.3,24.7,12.3,0,0,9.31,57.47,34.54,66.28,90.24,2.4,4832.5,0.75,0
2075.36,13794,2.6,0.5,98.33,0.85,0.77,14.73,25.36,12.61,12.44,13111,95.71,38025,76.83,0.86,46.39,29.37,4.04,22.84,43570,15745,15780,13477,2624,22316,8298,834,6.1,8.86,23.91,9.87,3.62,62.75,25.42,16.55,17.58,18.34,8.56,25.9,10.71,9.67,3.07,79.54,76.74,88.38,79.43,68.24,69.04,140,1.29,259,0,8.11,8.11,10.81,0,0.15,0.15,0.2,96.32,0.73,3.21,2.39,2.6,2.75,2.14,80.07,1.24,38.49,3,199,96.38,75.79,4.52,46.73,1959,2.35,0.4,67400,88100,114000,46600,330,452,497,167,512,26.4,17.4,13,0,0,1.89,60.03,65.21,91.14,93.79,23.9,576.4,1.1,0
6896.95,369879,2.41,25.78,72.13,1.61,0.94,14.56,28.47,16.03,16.14,369879,100,20747,67.59,0.31,39.11,34.54,13.75,18.81,27484,12580,14540,7311,12732,10506,10784,75172,21.42,9.03,27.55,20.12,9.07,50.78,8.49,36.01,10.31,28.24,10.55,42.61,12.59,11.66,3,55.81,52.24,62.44,59.45,51.35,60.59,21464,7.78,16946,21.56,28.9,34.34,37.55,0.99,1.32,1.57,1.72,91.54,0.95,4.68,2.74,2.27,2.52,2.01,57.85,1.95,54.95,2,16676,90.2,52.25,13.33,51.04,1939,2.92,0.58,28400,41200,58500,30100,195,298,395,200,368,28.7,19.2,14.3,693,67,4.58,80.11,60.22,87.29,92.38,57.6,6417.5,22.57,8.62
5590.56,170045,2.66,33.57,62.58,2.33,2.77,13.82,31.25,14.76,8.59,170045,100,27469,82.66,0.3,32.82,19.97,7.74,17.48,31180,12711,15351,8154,11662,8806,9523,23169,14.04,6.89,20.66,18.44,5.93,65.93,20.19,21.72,13.07,26.41,10.56,29.87,14.95,12.83,3.08,68.16,64.41,76.03,69.14,58.43,66.56,7374,6.41,6932,12.97,21.49,31.06,39.27,0.53,0.88,1.27,1.6,93.02,0.79,3.94,2.83,2.59,2.69,2.49,51.93,3.58,47.5,3,5776,91.72,50.03,3.83,33.24,1969,7.26,0.31,68000,85200,103800,35800,282,368,454,172,439,26.2,22.7,13,96,39,4.08,46.43,41.39,62.84,75.27,70.8,2401.8,2.9,7.98
12452.37,28564,2.27,14.91,80.51,0.88,15.71,10.04,23.5,10.99,19.9,28564,100,21665,66.24,0,38.37,38.38,4.46,18.47,25010,12130,13541,6190,9748,8723,7767,4753,17.08,14.15,32.9,12.51,5.64,55.43,6.16,22.25,11.21,17.85,15.11,31.75,15.33,15.22,2.88,62.69,57.78,60.93,64.64,60.57,65.87,1201,5.82,5824,15.13,29.14,41.69,55.48,3.08,5.94,8.5,11.31,71.53,8.17,5.75,3.23,2.21,2.2,2.22,55.33,7.78,78.33,2,3067,80.38,55.57,3.46,29.74,1962,7.87,0.29,52100,66900,88300,36200,327,387,450,123,453,29.3,24,12.7,0,23,20.39,20.17,42.8,74.38,78.35,5.8,4911.3,2.12,0
3878.89,10023,2.87,6.52,85.19,2.43,19.37,15.44,28.6,12.67,4.12,10023,100,35856,91.18,1.11,45.29,11.14,1.87,24.69,38347,13246,13676,12580,18976,10703,8629,580,5.79,3.65,7.89,21.17,4.38,72.96,6.27,22.56,7.68,30.2,9.5,23.02,13.32,11.48,3.21,81.27,79.7,87.84,84.06,69.92,75.98,52,0.77,572,11.36,12.41,18.36,27.8,0.65,0.71,1.05,1.59,84.04,1.17,3.93,3.17,2.87,2.95,2.71,67.41,3.17,21.41,3,174,95.26,65.6,0,47.7,1977,1.23,0,53300,63600,74800,21500,314,401,473,159,485,21.5,20.5,16.9,0,0,5.71,47.54,50.28,75.55,84.89,4.9,2064,0.29,0
5694,180650,2.86,8.87,79.67,4.47,11.63,14.48,28.71,12.75,5.12,180635,100,37274,90.6,1.12,38.97,12.87,3.02,9.29,41174,15056,16424,9826,12773,11461,8356,14062,7.83,6.37,17.45,24.32,4.9,74.7,21.18,17.67,11.62,26.97,10.17,25.8,15.23,12.76,3.26,77.86,74.78,87.78,77.34,67.67,74.68,2900,2.5,15970,15.22,26.01,41.93,55.94,1.35,2.3,3.71,4.95,85.04,3.53,5.95,4.62,2.85,2.91,2.75,65.52,6.42,34.26,3,6402,90.8,64.24,1.27,29.83,1975,4.42,0.33,58200,73100,92900,34700,340,411,515,175,494,24.9,21.7,12.4,0,0,8.84,57.09,45.93,79.08,89.29,59.4,3040.6,2.11,3.7
6595.13,429433,2.7,13.68,58.38,13.57,23.62,13.82,31.13,15.56,9.56,429433,100,31938,77.65,0.52,35.44,21.04,11.35,13.73,36305,15639,20334,10518,12658,9544,7758,69694,16.82,11.53,24.49,23.22,6.54,62.93,20.42,22.77,13.21,28.85,11.64,41.43,15.94,13.78,3.36,64.25,60.26,71.53,67.31,50.26,57.56,20207,7.4,104150,19.87,31.62,45.72,61.08,4.82,7.67,11.09,14.81,67.24,9.81,11.98,7.18,2.61,2.55,2.65,40.03,16.49,74.38,2,11413,93.3,40.96,3.39,16.67,1955,4.28,0.73,168700,222900,292600,123900,435,551,694,259,605,30,25.1,11.4,394,66,24.25,40.92,40.38,77.16,84.29,51.8,8287.7,6.3,4.2
1892.37,12711,2.7,7.88,91.09,0.32,1.01,17.14,29.09,16.32,14.17,0,0,21496,74.1,3.46,36.82,33.79,6.93,16.38,25975,10659,11058,6134,20809,2700,7193,1535,13.58,17.13,33.6,15.18,5.42,56.92,19.69,36.39,18.29,19.11,10.51,35.54,13.87,12.27,3,68.69,64.59,67.71,75.76,76.44,78.24,287,3.08,43,11.63,25.58,25.58,39.53,0.04,0.09,0.09,0.13,97.45,0.06,4.16,2.78,2.4,2.45,2.31,67,1.8,49.44,3,450,91.28,65.66,1.33,35.11,1965,7.75,0.15,30000,42300,59500,29500,152,214,277,125,326,23.4,20,12.6,0,0,0.34,77.45,50.79,79.49,91.74,9.9,1279.8,0.11,0
2381.26,22633,2.77,3.04,95.25,1.46,2.4,11.05,22.35,10.37,14.01,22624,100,54469,83.67,0.23,67.36,30.75,1.52,19.72,60659,22675,22938,17816,7511,15337,17969,559,2.51,4.38,12.62,33.75,2.57,67.99,15.35,24.41,7.35,37.05,4.69,28.08,7.61,6.24,3.13,86.62,85.12,97.84,82.75,57.14,70.47,161,1.02,1727,5.5,8.34,11.64,15.4,0.42,0.64,0.89,1.18,89.52,0.88,3.71,2.92,2.73,2.87,2.1,86.09,0.64,24.49,3,233,97.23,81.91,0.86,42.49,1946,0.58,0.73,174100,201000,244200,70100,535,694,862,327,770,26.4,23,13.6,0,0,7.63,66.96,70.01,86.05,92.79,5,4533.9,8.46,0
3541.18,24603,3.21,0.96,94.52,1.73,5.24,17.17,29.37,12.63,7.28,24603,100,35018,85.34,1.38,42.59,18.46,3.09,21.98,37446,11602,11621,10825,9056,14066,9657,1065,4.38,2.22,11.27,15.58,4.05,71.88,17.53,15.89,14.12,26.29,7.94,22.85,11.43,9.74,3.56,82.97,82.27,88.79,83.62,74.66,82.08,19,0.09,413,9.44,9.44,22.52,36.8,0.16,0.16,0.38,0.62,94.73,0.79,12.05,10.03,3.19,3.28,2.82,82.81,3.49,29.01,3,280,96.47,80.52,0.36,39.29,1972,1.48,0,56400,66300,76900,20500,261,299,387,126,382,22.5,19.2,12,0,0,1.68,69.93,54.35,79.94,91.41,7,3514.7,1.24,0
9164.34,32921,3.8,0.12,70.23,0.1,88.43,21.22,32.69,16.61,10.84,32921,100,15605,70.42,0.75,19.24,30.76,19.16,11.79,16656,5561,6026,1865,362,0,4331,14609,44.47,44.56,58.41,8.43,16.97,42.14,11.2,22.85,17.66,17.61,5.04,31.68,9.89,7.6,4.14,75.24,68.47,81.58,75.25,49.28,50.1,1014,3.07,8583,11.93,19.61,27.05,40.5,3.11,5.11,7.05,10.56,15.75,22.83,22.95,19.91,3.78,3.75,3.87,72.25,29.29,63.69,2,2372,78.5,72.85,5.65,19.01,1978,16.21,5.33,18500,29700,47800,29300,111,187,264,153,254,27.4,22.6,13.1,34,0,26.07,57.76,59.7,88.34,92.01,16.4,2013.3,0.39,0
1135.78,24587,2.73,0.74,96.4,2.27,0.93,12.41,24.11,10.17,5.45,24587,100,48828,91.06,0.69,62.11,11.92,1.43,11.07,53840,20714,20606,18678,64751,20252,15482,679,2.77,1.49,4.99,42.14,2.45,78.95,22.3,26.03,7.72,40.47,6.75,25.74,10.28,8.57,3.17,86.44,86.68,95.81,79.78,71.82,77.85,167,1.03,665,18.65,28.27,32.18,32.18,0.5,0.76,0.87,0.87,95.53,0.58,2.94,2.26,2.73,2.84,2.02,89.55,1.02,33.49,3,289,96.89,85.93,0,38.41,1976,0.27,0.15,86200,109700,140200,54000,458,497,582,124,526,22.4,21.9,11.6,0,0,2.7,71.63,49.88,76.36,91.29,11.6,2120.4,1.51,0
4510.59,37649,3.01,7.85,70.52,5.42,26.83,12.41,27.18,11.59,7.86,37649,100,31702,79.69,0.97,35.24,20.36,11.15,17.83,35321,13384,14655,17088,9983,10533,8647,5275,15.07,8.98,21.56,14.22,7.34,58.67,16.04,18.09,12.66,21.47,13.2,31.24,16.55,14.78,3.28,69.23,65.94,75.68,69.62,54.79,64.36,1288,4.9,5057,23.12,30.93,37.83,50.07,3.1,4.15,5.08,6.73,77.2,6.6,8.45,6.13,2.81,2.75,2.88,50.72,10.88,50.63,2,757,94.29,51.86,0.26,17.17,1969,4.54,0.35,122500,144600,172100,49600,377,463,579,202,514,28.7,24.3,11.6,21,119,13.43,46.28,35.92,74,84.82,11.6,3233.3,0.41,0
2916.07,58043,3.01,3.12,91.69,0.96,2.12,14.59,26.45,10.55,4.89,58043,100,37601,89.06,1.07,42.08,13.19,3.36,9.46,40233,13931,14189,8274,13100,11234,9168,3761,6.53,3.4,10.38,24.75,3.76,72.26,15.07,23.22,9.8,30.28,6.6,20.04,10.52,8.63,3.3,85.13,84.48,92.98,85.77,59.68,67.88,373,1.01,1178,9.68,17.4,24.02,36.08,0.2,0.35,0.49,0.73,95.9,0.35,4.08,3.45,2.99,3.04,2.83,75.72,2.26,19.29,3,1164,94.3,74.34,1.55,47.42,1978,2.25,0.24,54400,67700,84900,30500,283,385,472,189,482,24.8,20.7,11.5,0,0,2.03,49.29,43.75,71.49,82.53,41.8,1388.3,0.07,0
5655.94,186206,2.69,8.56,77.63,1.41,22.51,18.34,35.04,20.23,8.84,186281,100,24130,81.61,2.38,35.78,21.22,6.42,10.52,30826,12322,14007,6635,11715,9792,5986,34593,19.56,11.4,24.43,25.96,6.56,61.56,7.97,33.11,10.76,28,8.85,35.16,12.98,10.98,3.17,75,69,83.96,77.33,60.27,68.5,3853,2.96,6123,23.71,30.67,41.24,49.6,0.78,1.01,1.36,1.63,78.78,2.71,6.11,4.06,2.56,2.77,2.3,59.83,6.6,50.91,2,8709,88.81,55.25,4.51,34.95,1968,7.94,0.53,37400,55500,75700,38300,237,316,402,165,381,29.9,20.1,12.6,24,25,3.29,73.75,44.58,73.52,91.34,107.9,1726.3,0.89,4.64
7754.23,723959,2.37,10.92,53.56,29.13,13.91,10.07,26.71,12.21,12.88,723959,100,33414,75.18,0.65,47.42,23.77,10.42,14.37,40561,19695,26222,11829,11485,12665,11400,90019,12.66,11.33,21.98,35.04,6.2,63.03,9.25,27.26,8.94,34.65,10.61,48.19,13.18,11.9,3.21,67.71,61.75,79.31,72.14,62.69,68.6,20611,4.91,246034,17.1,25.76,37.48,48.08,5.81,8.75,12.74,16.34,57.59,12.52,10.29,4.93,2.29,2.66,2.09,40.1,10.75,75.09,2,22887,93.03,34.52,3.94,27.54,1939,2.56,1.54,230200,298900,392100,161900,429,613,839,410,653,28,24.6,11.8,4003,1566,33.98,34.98,48.11,72.79,82.98,48.4,14962.8,34.88,6.19
5753.71,69101,2.67,9.93,85.14,4.12,1.31,26.06,45.3,32.02,7.48,69101,100,22059,82.93,1.76,45.96,16.91,4.87,10.49,34598,12452,13355,6933,11495,7637,9915,13195,22.42,5.02,12.8,44.98,4.91,60.7,6.25,44.51,7.78,35.91,7.46,50.96,10.34,8.97,2.93,70.25,67.89,82.87,62.6,69.78,74.98,1903,5.69,4162,40.92,55.89,62.88,71.48,2.46,3.37,3.79,4.31,91.64,1.57,3.23,1.83,2.27,2.54,2.06,48.96,2.44,55.05,2,1710,93.79,43.76,2.92,26.67,1969,3.85,0.16,54200,73400,101600,47400,234,306,378,144,382,29,17.9,11.9,57,3,6.02,59.86,27.44,52.34,80.9,45.9,1504.7,1.29,0
7624.12,26478,2.67,2.25,88.1,1.31,10.2,15.81,27.98,15.6,14.51,0,0,21301,70.77,3.07,41.57,32.29,9.86,17.65,28976,11247,11965,5924,6168,8565,4780,4550,19.34,8.91,21.07,16.25,9.18,50.67,11.02,30.69,13.43,25.04,11.55,36.12,13.87,12.69,3.02,69.13,67.37,74.7,72.91,57.25,65.87,444,2.26,1694,18.54,32.23,41.56,52.24,1.19,2.06,2.66,3.34,88.6,3.08,5.49,3.47,2.38,2.47,2.26,58.7,4.27,54.81,2,737,93.08,56.59,3.93,45.18,1951,6.03,0.46,38300,50800,69000,30700,189,259,335,146,315,25.6,17.5,11.7,75,11,6.42,50.22,43.15,70.2,82.63,10.7,2482,1.34,0
5095.26,12849,3.59,1.85,62.03,0.19,91.07,18.8,30.03,14.87,10.44,0,0,16180,69.32,1.59,13.09,32.32,24.32,9.2,18788,5740,6694,5575,0,0,5022,4767,37.04,42.31,61.8,6.31,12.26,44.19,16.67,21.07,22.14,14.35,8.53,30.36,12.4,10.59,3.96,72.16,61.18,76.35,72.71,39.62,44.65,489,3.45,644,0,3.26,6.83,20.96,0,0.16,0.34,1.05,15.13,14.64,18.52,15.67,3.56,3.53,3.63,68.41,20.25,50.24,2,554,86.6,68.98,25.81,75.63,1960,17.21,3.15,19200,30700,43700,24500,105,179,243,138,265,28.7,21.4,14,0,0,4.97,92.04,69.4,95.85,99.9,9.6,1345.2,1.23,0
6521.55,43426,2.39,0.96,96.08,1.87,3.26,10.77,23.15,10.32,20.76,43426,100,26109,68.64,0.37,43.76,38.97,5.48,23.17,30542,12734,12851,9970,13091,10328,8778,3948,9.28,7.65,26.22,10.85,4.17,57.15,20.21,17.01,14.37,20.48,11.5,22.76,14.6,13.17,2.81,71.5,67.95,80.62,76.25,72.36,78.23,371,1.04,2748,11.03,16.45,21.8,25.55,0.7,1.04,1.38,1.62,91.7,1.33,3.42,2.32,2.34,2.32,2.42,72.75,2.63,67.04,2,2408,88.31,73.64,0.62,21.68,1975,4.06,0.14,51200,61900,75300,24100,352,411,479,127,498,26.7,22.2,12.1,12,12,6.33,22.92,48.35,78.37,82.01,14.4,3021.6,0.64,0
969,25355,2.71,1.34,96.16,0.99,4.03,13.05,27.09,12.85,11.67,0,0,38180,81.58,0.53,41.65,24.97,5.96,15.44,45276,15980,16186,14978,14250,11158,8797,1119,4.45,10.52,23.28,23.37,6.78,65.29,27.16,22.68,15.88,27.79,7.57,30.86,10.25,8.98,3.16,77.77,76.4,87.91,82.35,60.19,71.12,405,2.33,2467,17.43,24.2,26.23,28.37,1.7,2.35,2.55,2.76,84.35,3.65,4.07,3.01,2.68,2.93,2.26,68.01,1.35,44.59,3,457,95.35,62.09,1.31,24.51,1962,1.52,0.14,137000,162000,190300,53300,338,493,630,292,553,25,23,15.1,23,0,9.72,68.28,59.71,77.73,89.66,15.1,1676.4,0.97,0
